clade_name,DRR111028,DRR111037,DRR111061,DRR111030,DRR111013,DRR111004,DRR111036,DRR111060,DRR111042,DRR111024,DRR111006,DRR111012
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens,0.000083,0.000088,0.000083,0.000083,0.000083,0.000085,0.000083,0.000083,0.000083,0.000083,0.000090,0.000083
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus,0.000070,0.000078,0.000067,0.000069,0.000067,0.000074,0.000069,0.000067,0.000069,0.000067,0.000081,0.000067
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria,0.000069,0.000073,0.000066,0.000069,0.000066,0.000070,0.000069,0.000066,0.000069,0.000066,0.000075,0.000066
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa,0.000119,0.000129,0.000115,0.000118,0.000115,0.000123,0.000118,0.000115,0.000118,0.000115,0.000132,0.000115
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__Ruminococcaceae_bacterium,0.000150,0.000161,0.000131,0.000149,0.000131,0.000155,0.000149,0.000132,0.000149,0.000131,0.000166,0.000131
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,0.004950,0.004843,0.002720,0.004996,0.002725,0.004957,0.004995,0.002709,0.004953,0.002720,0.004948,0.002712
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,0.001930,0.001741,0.000613,0.001957,0.000614,0.001865,0.001957,0.000613,0.001938,0.000614,0.001785,0.000613
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Ruminococcus_sp.,0.000193,0.000209,0.000182,0.000192,0.000182,0.000201,0.000192,0.000182,0.000192,0.000182,0.000215,0.000182
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii,0.018875,0.019379,0.018160,0.018871,0.018165,0.018999,0.018871,0.018202,0.018871,0.018164,0.019591,0.018170
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae,0.000076,0.000081,0.000061,0.000076,0.000061,0.000078,0.000076,0.000062,0.000076,0.000061,0.000083,0.000061
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Schaalia_odontolytica,0.000104,0.000113,0.000101,0.000104,0.000101,0.000108,0.000104,0.000100,0.000104,0.000101,0.000115,0.000100
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens,0.000453,0.000492,0.000426,0.000451,0.000427,0.000473,0.000451,0.000423,0.000451,0.000426,0.000503,0.000424
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_piriformis,0.000080,0.000088,0.000082,0.000080,0.000082,0.000084,0.000080,0.000082,0.000080,0.000082,0.000090,0.000082
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae,0.009318,0.009722,0.009873,0.009289,0.009874,0.009519,0.009290,0.009859,0.009294,0.009872,0.009845,0.009862
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus,0.000249,0.000258,0.000200,0.000249,0.000200,0.000252,0.000249,0.000199,0.000249,0.000200,0.000263,0.000199
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_constellatus,0.015648,0.016245,0.015976,0.015610,0.015976,0.015938,0.015611,0.016011,0.015616,0.015978,0.016422,0.015986
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei,0.000073,0.000078,0.000061,0.000073,0.000061,0.000075,0.000073,0.000061,0.000073,0.000061,0.000080,0.000061
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,0.000219,0.000231,0.000188,0.000218,0.000188,0.000224,0.000218,0.000187,0.000218,0.000188,0.000235,0.000188
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,0.000606,0.000640,0.000542,0.000605,0.000543,0.000619,0.000605,0.000539,0.000604,0.000542,0.000654,0.000540
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,0.023925,0.020729,0.007794,0.024377,0.007801,0.022474,0.024366,0.007703,0.024129,0.007786,0.020917,0.007742
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus,0.000226,0.000238,0.000202,0.000225,0.000202,0.000231,0.000225,0.000202,0.000225,0.000202,0.000243,0.000202
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei,0.000223,0.000231,0.000175,0.000224,0.000176,0.000227,0.000224,0.000175,0.000223,0.000175,0.000237,0.000175
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra,0.000214,0.000223,0.000170,0.000214,0.000170,0.000218,0.000214,0.000170,0.000214,0.000170,0.000228,0.000170
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_sp.,0.000072,0.000078,0.000067,0.000071,0.000068,0.000075,0.000071,0.000068,0.000071,0.000067,0.000080,0.000067
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_stercoricanis,0.000071,0.000076,0.000064,0.000071,0.000064,0.000073,0.000071,0.000064,0.000071,0.000064,0.000078,0.000064
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis,0.001672,0.001763,0.001878,0.001665,0.001879,0.001707,0.001666,0.001866,0.001667,0.001877,0.001789,0.001870
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutturella_timonensis,0.000472,0.000503,0.000469,0.000470,0.000470,0.000488,0.000470,0.000467,0.000470,0.000469,0.000512,0.000468
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadales|g__Saccharimonadales|s__TM7_phylum,0.000075,0.000081,0.000072,0.000075,0.000072,0.000078,0.000075,0.000072,0.000075,0.000072,0.000084,0.000072
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica,0.000073,0.000079,0.000067,0.000072,0.000067,0.000076,0.000072,0.000067,0.000072,0.000067,0.000080,0.000067
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_seminalis,0.013755,0.014093,0.013042,0.013739,0.013046,0.013868,0.013739,0.013077,0.013742,0.013046,0.014235,0.013052
k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis,0.000074,0.000078,0.000066,0.000073,0.000066,0.000075,0.000073,0.000066,0.000073,0.000066,0.000079,0.000066
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_viridescens,0.007661,0.007805,0.007305,0.007660,0.007307,0.007689,0.007660,0.007318,0.007660,0.007307,0.007870,0.007308
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_aldenense,0.000692,0.000718,0.000606,0.000690,0.000606,0.000708,0.000690,0.000606,0.000690,0.000606,0.000731,0.000605
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Incertae_Sedis|s__[Clostridium]_leptum,0.002151,0.002309,0.002583,0.002135,0.002584,0.002218,0.002135,0.002570,0.002143,0.002581,0.002334,0.002575
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Clostridium]_methylpentosum_group|g__[Clostridium]_methylpentosum_group|s__[Clostridium]_methylpentosum,0.008283,0.008716,0.008474,0.008251,0.008475,0.008509,0.008252,0.008491,0.008256,0.008476,0.008838,0.008479
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_scindens,0.000269,0.000298,0.000286,0.000267,0.000286,0.000285,0.000267,0.000286,0.000267,0.000286,0.000306,0.000286
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_brachy_group|s__[Eubacterium]_brachy,0.000069,0.000074,0.000065,0.000068,0.000065,0.000072,0.000068,0.000065,0.000068,0.000065,0.000076,0.000065
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__[Eubacterium]_siraeum_group|s__[Eubacterium]_siraeum,0.001558,0.001557,0.000993,0.001561,0.000995,0.001589,0.001561,0.000981,0.001554,0.000992,0.001592,0.000985
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__bacterium,0.000776,0.000790,0.000485,0.000778,0.000486,0.000790,0.000778,0.000481,0.000775,0.000485,0.000808,0.000482
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__bacterium_NLAE-zl-H46,0.016173,0.016906,0.016051,0.016120,0.016054,0.016567,0.016121,0.016078,0.016128,0.016054,0.017115,0.016057
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__bacterium_NLAE-zl-H496,0.000072,0.000079,0.000063,0.000072,0.000063,0.000075,0.000072,0.000062,0.000072,0.000063,0.000081,0.000062
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__bacterium_NLAE-zl-H528,0.000069,0.000075,0.000067,0.000069,0.000067,0.000072,0.000069,0.000067,0.000069,0.000067,0.000077,0.000067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__bacterium_NLAE-zl-H60,0.000065,0.000070,0.000069,0.000065,0.000069,0.000067,0.000065,0.000069,0.000065,0.000069,0.000072,0.000069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__bacterium_YE57,0.000651,0.000637,0.000324,0.000656,0.000325,0.000656,0.000656,0.000320,0.000651,0.000324,0.000654,0.000321
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__bacterium_enrichment,0.000071,0.000077,0.000068,0.000071,0.000068,0.000074,0.000071,0.000068,0.000071,0.000068,0.000080,0.000068
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_gauvreauii_group|s__bacterium_ic1296,0.000070,0.000074,0.000066,0.000070,0.000066,0.000071,0.000070,0.000067,0.000070,0.000066,0.000076,0.000066
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__gut_metagenome,0.012669,0.013000,0.011796,0.012699,0.011806,0.012910,0.012698,0.011671,0.012646,0.011784,0.013185,0.011721
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__human_gut,0.017779,0.015009,0.004746,0.018188,0.004749,0.016757,0.018178,0.004728,0.017915,0.004745,0.015354,0.004732
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_3|s__iron-reducing_bacterium,0.000066,0.000074,0.000069,0.000066,0.000069,0.000070,0.000066,0.000069,0.000066,0.000069,0.000076,0.000069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Incertae_Sedis|s__metagenome,0.001662,0.001537,0.000910,0.001684,0.000911,0.001614,0.001684,0.000901,0.001669,0.000909,0.001576,0.000904
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__uncultured_Anaerotruncus,0.000071,0.000077,0.000072,0.000071,0.000072,0.000074,0.000071,0.000072,0.000071,0.000072,0.000079,0.000072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__S5-A14a|s__uncultured_Anaerovorax,0.000068,0.000074,0.000066,0.000068,0.000066,0.000071,0.000068,0.000066,0.000068,0.000066,0.000076,0.000066
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__uncultured_Bacteroidetes,0.000087,0.000095,0.000086,0.000086,0.000086,0.000091,0.000086,0.000086,0.000086,0.000086,0.000098,0.000086
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae|s__uncultured_Barnesiella,0.012625,0.013010,0.012773,0.012601,0.012774,0.012786,0.012602,0.012794,0.012605,0.012775,0.013151,0.012779
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_vadinBB60_group|f__Clostridia_vadinBB60_group|g__Clostridia_vadinBB60_group|s__uncultured_Clostridia,0.000147,0.000158,0.000148,0.000147,0.000148,0.000153,0.000147,0.000148,0.000147,0.000148,0.000161,0.000148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia|f__Hungateiclostridiaceae|g__Ruminiclostridium|s__uncultured_Clostridiaceae,0.000097,0.000104,0.000088,0.000097,0.000089,0.000100,0.000097,0.000088,0.000097,0.000088,0.000106,0.000088
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__uncultured_Clostridiales,0.001740,0.001605,0.000627,0.001755,0.000629,0.001697,0.001755,0.000622,0.001744,0.000627,0.001646,0.000624
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_Clostridium,0.000086,0.000095,0.000093,0.000086,0.000093,0.000091,0.000086,0.000093,0.000086,0.000093,0.000097,0.000093
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_Desulfovibrionaceae,0.000148,0.000166,0.000168,0.000147,0.000168,0.000157,0.000147,0.000168,0.000147,0.000168,0.000171,0.000168
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Mogibacterium|s__uncultured_Enterococcus,0.000065,0.000072,0.000074,0.000064,0.000074,0.000069,0.000064,0.000074,0.000065,0.000074,0.000075,0.000074
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_Eubacterium,0.000263,0.000282,0.000253,0.000261,0.000253,0.000274,0.000261,0.000253,0.000261,0.000253,0.000288,0.000253
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__uncultured_Firmicutes,0.000592,0.000646,0.000576,0.000588,0.000577,0.000622,0.000588,0.000572,0.000588,0.000576,0.000661,0.000573
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_ventriosum_group|s__uncultured_Lachnospiraceae,0.000087,0.000094,0.000082,0.000086,0.000083,0.000090,0.000086,0.000082,0.000086,0.000082,0.000096,0.000082
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__uncultured_Odoribacter,0.000070,0.000074,0.000064,0.000070,0.000064,0.000071,0.000070,0.000064,0.000070,0.000064,0.000076,0.000064
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_Peptococcaceae,0.000076,0.000081,0.000064,0.000076,0.000064,0.000078,0.000076,0.000064,0.000076,0.000064,0.000083,0.000064
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae|s__uncultured_Porphyromonadaceae,0.000496,0.000475,0.000282,0.000501,0.000283,0.000488,0.000501,0.000279,0.000497,0.000282,0.000487,0.000280
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__uncultured_Prevotella,0.000084,0.000090,0.000083,0.000083,0.000083,0.000086,0.000083,0.000083,0.000084,0.000083,0.000093,0.000083
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Shuttleworthia|s__uncultured_Roseburia,0.000078,0.000082,0.000085,0.000078,0.000085,0.000079,0.000078,0.000085,0.000078,0.000085,0.000084,0.000085
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_UCG-014|f__Clostridia_UCG-014|g__Clostridia_UCG-014|s__uncultured_Ruminococcaceae,0.011819,0.012242,0.012138,0.011785,0.012139,0.012032,0.011785,0.012144,0.011790,0.012140,0.012376,0.012138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__uncultured_Ruminococcus,0.000184,0.000204,0.000192,0.000183,0.000192,0.000195,0.000183,0.000190,0.000183,0.000191,0.000210,0.000191
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Subdoligranulum|s__uncultured_Subdoligranulum,0.012137,0.012590,0.011411,0.012106,0.011414,0.012374,0.012106,0.011430,0.012110,0.011414,0.012740,0.011415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_vadinBB60_group|f__Clostridia_vadinBB60_group|g__Clostridia_vadinBB60_group|s__uncultured_Thermoanaerobacterales,0.001130,0.001031,0.000397,0.001143,0.000398,0.001103,0.001142,0.000394,0.001133,0.000397,0.001059,0.000395
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__uncultured_Wautersiella,0.000717,0.000834,0.001102,0.000706,0.001104,0.000777,0.000706,0.001098,0.000709,0.001102,0.000854,0.001100
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__uncultured_bacterium,0.056379,0.052663,0.033061,0.056609,0.033071,0.054943,0.056604,0.033091,0.056516,0.033075,0.053188,0.033050
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_marine,0.000122,0.000135,0.000122,0.000121,0.000122,0.000128,0.000121,0.000121,0.000121,0.000122,0.000139,0.000122
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__uncultured_methanogenic,0.000078,0.000083,0.000067,0.000078,0.000067,0.000080,0.000078,0.000068,0.000078,0.000067,0.000085,0.000067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__uncultured_organism,0.035405,0.031215,0.011429,0.036025,0.011439,0.033778,0.036010,0.011295,0.035639,0.011420,0.031693,0.011347
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_prokaryote,0.000752,0.000746,0.000408,0.000756,0.000408,0.000759,0.000756,0.000408,0.000752,0.000408,0.000765,0.000407
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_rumen,0.002554,0.002389,0.000996,0.002577,0.000999,0.002529,0.002576,0.000992,0.002557,0.000996,0.002448,0.000993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_soil,0.000082,0.000090,0.000086,0.000082,0.000086,0.000086,0.000082,0.000086,0.000082,0.000086,0.000092,0.000086
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_spirochete,0.001021,0.000945,0.000467,0.001037,0.000468,0.001007,0.001037,0.000464,0.001024,0.000467,0.000974,0.000465
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__unidentified,0.000636,0.000660,0.000425,0.000635,0.000427,0.000654,0.000635,0.000421,0.000633,0.000425,0.000674,0.000423
