clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae	0.027298	0.028811	0.029848	0.023272	0.028293	0.026164	0.026108	0.026121	0.024556	0.025540	0.031674	0.025908	0.029162	0.027832	0.029364	0.028858
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei	0.036823	0.035829	0.038806	0.031729	0.038680	0.035065	0.034197	0.033716	0.031180	0.034724	0.042568	0.030543	0.039390	0.034544	0.039789	0.038983
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius	0.019545	0.025133	0.025559	0.019227	0.021840	0.021666	0.020921	0.022384	0.021346	0.018921	0.024373	0.021563	0.021513	0.023891	0.023039	0.021567
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sanfranciscensis	0.029650	0.033143	0.033001	0.024482	0.033043	0.028014	0.026603	0.031327	0.030210	0.026635	0.036756	0.027012	0.031574	0.029029	0.033452	0.030768
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	0.045835	0.048532	0.052575	0.039169	0.048850	0.045369	0.044773	0.047299	0.044549	0.041485	0.052541	0.035814	0.049151	0.043937	0.049064	0.046696
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici	0.038905	0.040142	0.043612	0.034815	0.042341	0.038651	0.036758	0.036843	0.035297	0.036436	0.046982	0.037574	0.040614	0.040185	0.043586	0.042060
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0.044102	0.045486	0.050401	0.039636	0.047632	0.043112	0.042898	0.042844	0.041722	0.042187	0.050743	0.044090	0.047902	0.046146	0.049411	0.045965
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	0.063023	0.058285	0.059674	0.050112	0.066120	0.055965	0.052940	0.055410	0.054226	0.058541	0.072195	0.058900	0.066466	0.055118	0.065053	0.062828
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum	0.065342	0.066230	0.071297	0.056481	0.064493	0.063815	0.063400	0.062874	0.058001	0.062254	0.069746	0.055286	0.067641	0.059870	0.068554	0.066174
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella	0.051845	0.049222	0.048966	0.037738	0.052850	0.044614	0.040474	0.046001	0.044157	0.045135	0.059020	0.037609	0.053470	0.040732	0.052450	0.049090
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria	0.050530	0.052485	0.053393	0.040890	0.051670	0.046653	0.044105	0.048766	0.047027	0.045810	0.059266	0.046850	0.052154	0.047210	0.055007	0.050834
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa	0.034087	0.036553	0.037449	0.028926	0.035244	0.032590	0.030846	0.032728	0.030842	0.031901	0.039265	0.032379	0.035644	0.033868	0.037883	0.036274
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.079288	0.094361	0.104074	0.084150	0.085529	0.089271	0.090732	0.089809	0.086477	0.080420	0.080864	0.090669	0.086031	0.099164	0.090449	0.083021
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	0.025263	0.028003	0.029486	0.022586	0.026843	0.025158	0.024934	0.025021	0.024019	0.024132	0.031468	0.029248	0.026902	0.028335	0.029915	0.028133
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0.022997	0.026715	0.027425	0.021138	0.024708	0.023798	0.024188	0.023196	0.022130	0.022599	0.028430	0.027763	0.025065	0.027564	0.027040	0.026841
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0.073819	0.088227	0.104068	0.084029	0.082083	0.087745	0.090359	0.085061	0.082237	0.077339	0.074206	0.088635	0.082645	0.101657	0.087745	0.076772
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae	0.033349	0.040101	0.043103	0.031366	0.036002	0.036899	0.035523	0.036371	0.034098	0.032862	0.036100	0.033931	0.036274	0.036897	0.038975	0.035606
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group	0.032466	0.030231	0.035313	0.029181	0.034293	0.031517	0.029031	0.027913	0.026937	0.030871	0.036698	0.029603	0.034802	0.031677	0.036830	0.035560
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	0.026318	0.028307	0.029276	0.021536	0.028030	0.024380	0.022400	0.025660	0.024338	0.024362	0.033216	0.026278	0.028783	0.026353	0.029761	0.027040
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	0.027353	0.029313	0.031396	0.023279	0.029391	0.027040	0.024672	0.026441	0.025233	0.025414	0.029522	0.024762	0.029216	0.025931	0.030861	0.027620
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei	0.038365	0.040695	0.042923	0.031231	0.040433	0.035995	0.032797	0.037473	0.036049	0.034427	0.046227	0.036350	0.040829	0.037065	0.041814	0.036692
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus	0.035850	0.038149	0.038199	0.029332	0.038548	0.033556	0.030593	0.034481	0.033565	0.033059	0.044418	0.034719	0.038717	0.035009	0.039556	0.037403
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0.025661	0.034367	0.032585	0.022275	0.030413	0.026480	0.023976	0.031254	0.030102	0.023460	0.032399	0.027838	0.027720	0.028119	0.031655	0.027980
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	0.029715	0.032846	0.032739	0.025272	0.031530	0.029045	0.026825	0.029643	0.028794	0.027337	0.035388	0.027560	0.030805	0.028635	0.032511	0.030509
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis	0.061930	0.065700	0.067772	0.056257	0.063831	0.060498	0.055211	0.060891	0.059427	0.058244	0.071071	0.058142	0.063516	0.059253	0.068921	0.063504
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri	0.030184	0.032011	0.033242	0.026175	0.032022	0.029124	0.027197	0.028886	0.027807	0.027789	0.037115	0.028392	0.031676	0.030066	0.033465	0.032022
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	0.022324	0.023675	0.023494	0.018389	0.023522	0.020937	0.020331	0.020895	0.019736	0.020801	0.027869	0.021786	0.024209	0.022058	0.023818	0.023225
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	0.026134	0.029106	0.029308	0.021824	0.028620	0.025139	0.024566	0.027177	0.025575	0.023976	0.032800	0.025420	0.027847	0.026087	0.029914	0.028041
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis	0.028992	0.034318	0.035480	0.027947	0.031557	0.031325	0.030449	0.031341	0.029420	0.027873	0.035220	0.029287	0.030512	0.032621	0.034477	0.032733
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	0.036225	0.044138	0.045526	0.035313	0.042840	0.037855	0.038697	0.040855	0.040132	0.035684	0.046082	0.049860	0.040361	0.047192	0.044609	0.039989
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus	0.034816	0.036260	0.038198	0.031678	0.035838	0.034036	0.032007	0.032814	0.030934	0.033057	0.039791	0.028797	0.036380	0.033681	0.037835	0.036423
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pseudopneumoniae	0.048367	0.054156	0.049593	0.038433	0.051643	0.043741	0.041273	0.049784	0.048317	0.044008	0.061739	0.045308	0.050500	0.044069	0.051709	0.050002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.060739	0.061945	0.070218	0.061926	0.066174	0.062714	0.063587	0.057016	0.055531	0.058911	0.071274	0.066792	0.064133	0.070938	0.068412	0.062249
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	0.027179	0.029271	0.030093	0.023455	0.029100	0.026585	0.025267	0.025973	0.024687	0.025321	0.030991	0.025356	0.029809	0.027297	0.030044	0.028258
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sinensis	0.054289	0.064344	0.066516	0.049092	0.056655	0.055573	0.053961	0.060465	0.057403	0.051597	0.060014	0.054272	0.058700	0.058990	0.060615	0.052908
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus	0.024194	0.025939	0.025621	0.018527	0.025867	0.022261	0.021145	0.024015	0.022582	0.022021	0.031206	0.020547	0.026516	0.022448	0.025972	0.023974
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12	0.024422	0.025552	0.027131	0.019961	0.026197	0.023237	0.022020	0.023844	0.022232	0.022319	0.028591	0.020666	0.026762	0.023356	0.026565	0.025218
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442	0.026254	0.028001	0.029398	0.022001	0.027154	0.025582	0.023073	0.025536	0.024283	0.024476	0.030728	0.025084	0.027755	0.025673	0.029585	0.027813
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC034E03	0.049530	0.046650	0.052890	0.044305	0.052021	0.048677	0.044599	0.042509	0.041524	0.047852	0.049907	0.041421	0.053867	0.046519	0.052547	0.049393
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC067H01	0.055374	0.051394	0.060570	0.049430	0.060827	0.053925	0.051199	0.049375	0.048279	0.054261	0.060524	0.053730	0.061641	0.054950	0.061995	0.057692
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC071D03	0.048317	0.048603	0.051422	0.042819	0.051718	0.047156	0.043598	0.044407	0.042480	0.045758	0.056231	0.042289	0.051210	0.046210	0.053196	0.051159
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HPH0090	0.034900	0.038072	0.038315	0.029173	0.037206	0.033338	0.031588	0.036272	0.035219	0.031866	0.041031	0.030428	0.036375	0.031535	0.037558	0.035272
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_M334	0.028551	0.027344	0.029479	0.023226	0.030552	0.026274	0.025790	0.025355	0.023916	0.026626	0.034585	0.025662	0.030758	0.026294	0.031506	0.029999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_NLAE_zl_C503	0.085380	0.089858	0.096380	0.076774	0.092575	0.084270	0.082650	0.084377	0.081768	0.080092	0.093944	0.083243	0.090756	0.088756	0.094721	0.084223
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_056	0.087672	0.083619	0.096104	0.084952	0.091477	0.089314	0.092444	0.079951	0.076983	0.084845	0.094874	0.084106	0.093743	0.095119	0.094308	0.094400
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.026920	0.028570	0.031574	0.024417	0.029611	0.027322	0.027502	0.026837	0.025209	0.024745	0.033176	0.024269	0.028952	0.028186	0.030498	0.029250
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0.027228	0.025022	0.028364	0.023238	0.027832	0.026121	0.025448	0.023050	0.021921	0.025193	0.029757	0.021488	0.028395	0.023960	0.028993	0.027871
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_viridans	0.033482	0.031600	0.031584	0.025315	0.034301	0.028287	0.024207	0.028598	0.028190	0.030832	0.038242	0.028616	0.035994	0.027282	0.035483	0.031928
k__Bacteria|p__Firmicutes|c__Clostridia	0.497526	0.468071	0.548271	0.503540	0.484405	0.517910	0.527023	0.477254	0.456497	0.494920	0.475036	0.421642	0.502266	0.499909	0.507769	0.508623
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.479625	0.485299	0.543490	0.486474	0.461830	0.511170	0.521312	0.479754	0.460583	0.479390	0.456514	0.403781	0.484109	0.492712	0.497745	0.494425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae	0.024474	0.026901	0.029052	0.020749	0.027071	0.024582	0.023476	0.025349	0.023877	0.022910	0.028655	0.023470	0.026582	0.024212	0.028109	0.024824
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter	0.032424	0.032899	0.035882	0.027424	0.034788	0.031893	0.028815	0.030130	0.029363	0.031250	0.035548	0.031529	0.035669	0.031654	0.036471	0.032545
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	0.033984	0.036616	0.038284	0.030276	0.037461	0.033510	0.033360	0.033938	0.032226	0.032179	0.041256	0.034277	0.036338	0.035568	0.037966	0.037922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae	0.019670	0.019990	0.021382	0.015861	0.020641	0.018183	0.017413	0.018317	0.017288	0.018298	0.023878	0.018861	0.021527	0.019307	0.021961	0.020609
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella	0.030276	0.031917	0.031674	0.025017	0.032535	0.027578	0.027742	0.029671	0.028243	0.027197	0.039254	0.030097	0.031430	0.029552	0.033637	0.033666
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	0.030053	0.032597	0.034402	0.026335	0.032183	0.029580	0.027052	0.029800	0.028926	0.028017	0.035510	0.028525	0.031946	0.030462	0.033664	0.031391
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.047594	0.050645	0.052135	0.039100	0.052495	0.046539	0.043929	0.048649	0.046601	0.044003	0.054697	0.044785	0.049661	0.045411	0.053531	0.049778
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	0.028182	0.029669	0.032723	0.024527	0.029690	0.027674	0.025819	0.026849	0.026298	0.026592	0.032419	0.031310	0.030064	0.029544	0.033066	0.029340
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	0.024027	0.028326	0.029846	0.021197	0.026673	0.024501	0.023575	0.026644	0.024873	0.021776	0.030031	0.024519	0.025832	0.026430	0.028409	0.025389
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.042438	0.043820	0.046860	0.037245	0.046535	0.042567	0.040644	0.041076	0.039025	0.039946	0.049747	0.040992	0.044886	0.041763	0.048864	0.045232
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Butyribacterium_methylotrophicum	0.039886	0.039733	0.044299	0.031961	0.041680	0.037527	0.034205	0.038206	0.036062	0.035144	0.046009	0.034107	0.042459	0.037661	0.042905	0.038619
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59	0.035482	0.034931	0.038056	0.028937	0.037104	0.033142	0.029708	0.032077	0.030911	0.032758	0.039725	0.029290	0.038056	0.031812	0.039205	0.035272
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum	0.030645	0.032322	0.035294	0.028700	0.033792	0.031148	0.030692	0.029567	0.028193	0.029249	0.036208	0.028943	0.033295	0.032332	0.035068	0.032445
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale	0.048527	0.050460	0.054065	0.041464	0.052692	0.047042	0.044479	0.047610	0.046039	0.044391	0.055214	0.045074	0.051842	0.048665	0.053660	0.050020
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_paraputrificum	0.029855	0.031986	0.033425	0.025222	0.033799	0.029143	0.027828	0.030366	0.028356	0.027582	0.036434	0.025689	0.032518	0.028371	0.033778	0.031878
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	0.024419	0.026812	0.027177	0.018838	0.026157	0.022711	0.020962	0.025256	0.023558	0.022236	0.028842	0.021184	0.027141	0.022662	0.026500	0.023808
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_7_2_43FAA	0.073928	0.080461	0.084007	0.069348	0.077991	0.074191	0.074130	0.074126	0.070982	0.069687	0.087561	0.075043	0.078413	0.080872	0.082641	0.077842
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167	0.051181	0.049629	0.056321	0.046234	0.052572	0.050181	0.047158	0.046262	0.044998	0.047323	0.055761	0.046323	0.053573	0.049674	0.055559	0.051113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_242	0.028419	0.029192	0.030601	0.023048	0.030689	0.026643	0.025117	0.027108	0.026020	0.026689	0.032406	0.028228	0.030554	0.026912	0.032391	0.029879
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_253	0.031776	0.036989	0.035620	0.025530	0.034143	0.030059	0.027210	0.033231	0.032657	0.028574	0.038386	0.032450	0.033738	0.031002	0.035444	0.031706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299	0.025120	0.026880	0.028739	0.020880	0.027199	0.024065	0.022476	0.024685	0.023108	0.022953	0.030768	0.023923	0.027291	0.025661	0.029049	0.026395
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_413	0.048969	0.051643	0.054324	0.043955	0.050637	0.048297	0.045761	0.046985	0.044751	0.045547	0.055702	0.043603	0.051621	0.047412	0.052597	0.049773
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58	0.032616	0.030415	0.032514	0.026458	0.034316	0.029716	0.027843	0.028304	0.027217	0.030209	0.037838	0.026382	0.035043	0.028988	0.034197	0.033792
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_D5	0.095720	0.093481	0.089227	0.076206	0.099227	0.083969	0.077610	0.086056	0.085111	0.086430	0.116187	0.087111	0.097930	0.083280	0.100298	0.096820
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella	0.040322	0.043997	0.043562	0.034173	0.043099	0.038495	0.035008	0.040468	0.038894	0.036373	0.047330	0.033356	0.041804	0.037320	0.043080	0.040988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	0.022614	0.025181	0.025328	0.019379	0.024214	0.021997	0.021238	0.022865	0.021794	0.021085	0.027883	0.022829	0.024027	0.023111	0.025879	0.024268
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor	0.034757	0.034589	0.037825	0.029186	0.035088	0.033430	0.031806	0.032233	0.031021	0.031928	0.039523	0.029628	0.036346	0.032273	0.037715	0.034949
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis	0.040499	0.045528	0.044927	0.035912	0.043671	0.040200	0.036733	0.041369	0.039393	0.037516	0.049633	0.035264	0.041006	0.038221	0.044526	0.044118
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.026915	0.031272	0.031164	0.022059	0.030071	0.025447	0.024533	0.029949	0.028630	0.023944	0.035209	0.026524	0.029443	0.027514	0.030502	0.027344
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.036807	0.034828	0.034700	0.026986	0.036663	0.030873	0.027942	0.032289	0.031427	0.031230	0.046419	0.026246	0.037612	0.029496	0.037461	0.035618
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_brachy	0.029558	0.030377	0.033870	0.026037	0.031362	0.029364	0.027662	0.028249	0.027045	0.027145	0.034044	0.026294	0.030825	0.028525	0.034015	0.030167
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum	0.035968	0.044278	0.046515	0.034987	0.039747	0.038746	0.037774	0.040291	0.038921	0.034065	0.044581	0.039764	0.037727	0.043652	0.043250	0.039517
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum	0.047087	0.064029	0.064228	0.048351	0.055373	0.053654	0.054951	0.058413	0.055510	0.045651	0.056750	0.056601	0.050797	0.061141	0.058760	0.052193
