clade_name	ERR4623366	ERR4623051	ERR4622866	ERR4623354	ERR4622962	ERR4623508	ERR4623367	ERR4622772	ERR4623425	ERR4623371	ERR4623363	ERR4623062	ERR4622884	ERR4622795	ERR4622950	ERR4622788	ERR4623205	ERR4623393	ERR4623407	ERR4623441	ERR4623506	ERR4623429	ERR4623170	ERR4623300	ERR4623150	ERR4623430	ERR4622949	ERR4622979	ERR4622881	ERR4623364	ERR4622869	ERR4622740	ERR4623269	ERR4623147	ERR4623456	ERR4623385	ERR4623195	ERR4622989	ERR4623511	ERR4622941	ERR4623444	ERR4623176	ERR4623330	ERR4623433	ERR4623507	ERR4623089	ERR4623022	ERR4623437	ERR4623047	ERR4623332	ERR4622750	ERR4623392	ERR4622859	ERR4622746	ERR4622731	ERR4622756	ERR4622801	ERR4623344	ERR4623369	ERR4623213	ERR4623091	ERR4622823	ERR4623164	ERR4623402	ERR4623275	ERR4623251	ERR4623431	ERR4623299	ERR4622956	ERR4622920	ERR4622995	ERR4622825	ERR4623064	ERR4623357	ERR4622767	ERR4623005	ERR4622919	ERR4623146	ERR4623191	ERR4622928	ERR4622877	ERR4623458	ERR4622827	ERR4622899	ERR4623451	ERR4623519	ERR4622763	ERR4622965	ERR4622835	ERR4622952	ERR4623336	ERR4623360	ERR4623050	ERR4623361	ERR4623503	ERR4622961	ERR4623303	ERR4622978	ERR4622757	ERR4622733	ERR4623472	ERR4622783	ERR4622963	ERR4623163	ERR4623086	ERR4622805	ERR4622722	ERR4623462	ERR4622768	ERR4622745	ERR4622863	ERR4623069	ERR4623136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.296215	0.214116	0.026176	0.091181	0.001979	0.067847	0.304049	0.134327	0.015420	0.015752	0.146670	0.046700	0.068565	0.038329	0.044605	0.046413	0.002469	0.173159	0.009462	0.013866	0.012632	0.064181	0.101522	0.021866	0.003872	0.302585	0.045029	0.007392	0.065690	0.143283	0.028927	0.010062	0.002958	0.002784	0.005301	0.027287	0.067548	0.062873	0.067121	0.003089	0.049104	0.007305	0.029793	0.289301	0.067036	0.037221	0.018874	0.185915	0.085330	0.031845	0.006147	0.200112	0.090371	0.046741	0.002819	0.031364	0.316723	0.040056	0.293867	0.021355	0.037063	0.057039	0.021560	0.014684	0.002734	0.000894	0.297010	0.021860	0.122940	0.021412	0.119677	0.059940	0.042289	0.068423	0.013601	0.203745	0.020569	0.002788	0.001411	0.020766	0.032948	0.003118	0.008052	0.003097	0.017469	0.007160	0.013665	0.015515	0.031757	0.121970	0.032719	0.057400	0.209442	0.142444	0.010813	0.001971	0.021468	0.007690	0.032078	0.002742	0.135441	0.072968	0.001909	0.021978	0.079446	0.072423	0.013879	0.038477	0.080089	0.049107	0.149276	0.025387	0.002888
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerocolumna	0.000021	0.000134	0.000010	0.000039	0.000010	0.000205	0.000019	0.000037	0.000189	0.000011	0.000040	0.000021	0.000019	0.000014	0.000092	0.000045	0.000029	0.000010	0.000010	0.000010	0.000040	0.000010	0.000019	0.000043	0.000020	0.000010	0.000080	0.000022	0.000017	0.000044	0.000010	0.000020	0.000028	0.000032	0.000137	0.000015	0.000252	0.000010	0.000183	0.000010	0.000042	0.000010	0.000010	0.000010	0.000190	0.000015	0.000093	0.000017	0.000126	0.000015	0.000010	0.000010	0.000075	0.000056	0.000029	0.000025	0.063191	0.000034	0.000020	0.000016	0.000017	0.000037	0.000014	0.000012	0.000010	0.000010	0.000010	0.000040	0.000105	0.000020	0.000097	0.000015	0.000015	0.000097	0.000010	0.000010	0.000016	0.000032	0.000010	0.000136	0.000279	0.000041	0.000011	0.000010	0.000021	0.000027	0.000010	0.000010	0.000010	0.000102	0.000012	0.000083	0.000143	0.000043	0.000025	0.000010	0.000044	0.000023	0.000025	0.000028	0.000013	0.000661	0.000010	0.000014	0.000010	0.000023	0.000124	0.000088	0.000386	0.000062	0.000042	0.000010	0.000045
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna_aminovalerica	0.000019	0.000153	0.000010	0.000051	0.000010	0.000382	0.000019	0.000041	0.000099	0.000014	0.000057	0.000022	0.000046	0.000016	0.000089	0.000102	0.000048	0.000010	0.000010	0.000010	0.000040	0.000016	0.000032	0.000056	0.000027	0.000010	0.000079	0.000037	0.000045	0.000063	0.000010	0.000015	0.000047	0.000054	0.000148	0.000017	0.000277	0.000010	0.000335	0.000010	0.000070	0.000010	0.000010	0.000010	0.000344	0.000015	0.000101	0.000027	0.000200	0.000015	0.000010	0.000010	0.000104	0.000042	0.000043	0.000037	0.065409	0.000030	0.000019	0.000028	0.000016	0.000044	0.000013	0.000020	0.000010	0.000012	0.000010	0.000053	0.000104	0.000021	0.000128	0.000019	0.000016	0.000140	0.000012	0.000010	0.000017	0.000054	0.000010	0.000175	0.000627	0.000066	0.000018	0.000010	0.000038	0.000028	0.000013	0.000010	0.000010	0.000102	0.000012	0.000118	0.000163	0.000060	0.000028	0.000010	0.000056	0.000039	0.000039	0.000043	0.000016	0.000554	0.000010	0.000013	0.000010	0.000033	0.000218	0.000213	0.000561	0.000047	0.000041	0.000010	0.000054
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerosporobacter	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000031	0.000010	0.000017	0.000116	0.000019	0.000012	0.000010	0.000022	0.000029	0.000010	0.000024	0.000010	0.000010	0.000010	0.000010	0.000032	0.000016	0.000081	0.000015	0.000022	0.000011	0.000011	0.000118	0.000010	0.000010	0.000010	0.000010	0.000027	0.000014	0.000033	0.000010	0.000010	0.000010	0.000047	0.000010	0.000010	0.000012	0.000010	0.000014	0.000041	0.000023	0.000127	0.000010	0.000010	0.000032	0.000070	0.000098	0.000022	0.000036	0.000043	0.000010	0.000010	0.000010	0.000016	0.000025	0.000010	0.000011	0.000010	0.000017	0.000015	0.000015	0.000041	0.000010	0.000010	0.000020	0.000010	0.000074	0.000010	0.000010	0.000010	0.000010	0.000010	0.000099	0.000020	0.000010	0.000010	0.000010	0.000021	0.000013	0.000010	0.000010	0.000010	0.000039	0.000010	0.000063	0.000010	0.000125	0.000010	0.000010	0.000016	0.000012	0.000038	0.000019	0.000019	0.000098	0.000010	0.000010	0.000010	0.000016	0.000011	0.000022	0.000031	0.000106	0.000034	0.000010	0.000024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerosporobacter|s__Anaerosporobacter_mobilis	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000034	0.000011	0.000013	0.000085	0.000025	0.000013	0.000010	0.000018	0.000025	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000025	0.000028	0.000060	0.000013	0.000017	0.000012	0.000012	0.000083	0.000010	0.000010	0.000010	0.000010	0.000031	0.000010	0.000049	0.000010	0.000010	0.000011	0.000040	0.000010	0.000010	0.000010	0.000010	0.000011	0.000100	0.000040	0.000118	0.000010	0.000010	0.000022	0.000066	0.000071	0.000018	0.000050	0.000021	0.000010	0.000011	0.000010	0.000014	0.000012	0.000010	0.000010	0.000010	0.000020	0.000013	0.000027	0.000031	0.000010	0.000010	0.000010	0.000010	0.000057	0.000010	0.000011	0.000010	0.000010	0.000010	0.000109	0.000017	0.000010	0.000010	0.000010	0.000027	0.000013	0.000010	0.000010	0.000010	0.000030	0.000010	0.000049	0.000011	0.000091	0.000010	0.000010	0.000028	0.000013	0.000052	0.000015	0.000026	0.000129	0.000010	0.000010	0.000010	0.000023	0.000010	0.000018	0.000043	0.000077	0.000047	0.000010	0.000051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	0.000320	0.000220	0.001961	0.001239	0.000010	0.000572	0.000299	0.001981	0.000041	0.000542	0.000773	0.000457	0.004177	0.003271	0.000060	0.001161	0.000010	0.000944	0.000261	0.000302	0.000017	0.000117	0.004415	0.000230	0.000292	0.009823	0.000065	0.000076	0.004232	0.000877	0.002145	0.000021	0.000013	0.000010	0.000043	0.001025	0.000630	0.000205	0.000574	0.000744	0.001045	0.000013	0.000497	0.007805	0.000609	0.000163	0.000134	0.005404	0.000701	0.000610	0.001088	0.001271	0.010435	0.001328	0.000033	0.000355	0.000052	0.000132	0.000343	0.000189	0.000166	0.000600	0.000053	0.000413	0.000022	0.000083	0.009928	0.000233	0.000280	0.000451	0.000563	0.000362	0.001835	0.000843	0.002316	0.002197	0.000390	0.000010	0.000017	0.002130	0.000148	0.000010	0.000020	0.000010	0.002102	0.000014	0.002232	0.000033	0.010049	0.000282	0.000620	0.000753	0.000226	0.000817	0.000018	0.000010	0.000214	0.000080	0.000353	0.000028	0.001206	0.000700	0.000010	0.000056	0.000699	0.010689	0.000226	0.003032	0.000110	0.001427	0.000555	0.000974	0.000697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0.000010	0.000112	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000052	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000028	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000040	0.000010	0.000045	0.000010	0.000020	0.000010	0.000010	0.000010	0.000010	0.000010	0.000021	0.000010	0.000020	0.000014	0.000033	0.000010	0.000010	0.000016	0.000010	0.000013	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000023	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000056	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000120	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000035	0.000010	0.000010	0.000010	0.000018	0.000021	0.000013	0.000026	0.000014	0.000018	0.000010	0.000026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.000349	0.000134	0.001718	0.001277	0.000010	0.000468	0.000323	0.001739	0.000028	0.000605	0.000761	0.000493	0.004103	0.003751	0.000062	0.001081	0.000010	0.000761	0.000233	0.000283	0.000016	0.000108	0.004761	0.000233	0.000255	0.009424	0.000068	0.000068	0.004301	0.000874	0.001899	0.000013	0.000010	0.000010	0.000030	0.001107	0.000512	0.000154	0.000465	0.000768	0.001153	0.000010	0.000502	0.007440	0.000494	0.000182	0.000109	0.005328	0.000705	0.000605	0.001190	0.001028	0.010993	0.001228	0.000026	0.000299	0.000049	0.000103	0.000369	0.000126	0.000184	0.000494	0.000057	0.000365	0.000018	0.000084	0.009522	0.000236	0.000270	0.000486	0.000487	0.000296	0.001676	0.000767	0.002593	0.002030	0.000421	0.000010	0.000011	0.002398	0.000098	0.000010	0.000012	0.000010	0.001912	0.000010	0.002459	0.000031	0.010339	0.000273	0.000631	0.000695	0.000136	0.000807	0.000016	0.000010	0.000221	0.000072	0.000297	0.000021	0.001269	0.000621	0.000010	0.000061	0.000673	0.010832	0.000188	0.002798	0.000081	0.001314	0.000386	0.000844	0.000701
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum	0.000010	0.000010	0.000138	0.001272	0.000010	0.000010	0.000010	0.000193	0.000013	0.000014	0.000010	0.000028	0.000050	0.000452	0.000014	0.000336	0.000010	0.000012	0.000338	0.000360	0.000010	0.000710	0.000101	0.000043	0.000010	0.000034	0.000015	0.000010	0.000049	0.000010	0.000148	0.000013	0.000010	0.000010	0.000010	0.000010	0.000129	0.000027	0.000010	0.000010	0.000108	0.000010	0.000096	0.000031	0.000010	0.000014	0.000014	0.002503	0.000046	0.000080	0.000010	0.000015	0.000062	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000012	0.000013	0.000013	0.000435	0.000010	0.000010	0.000040	0.000043	0.000015	0.000010	0.000127	0.000010	0.003816	0.000021	0.000152	0.000032	0.000010	0.000010	0.000010	0.000031	0.000016	0.000010	0.000010	0.000010	0.000062	0.000010	0.000171	0.000010	0.000017	0.000014	0.000071	0.000019	0.000010	0.000010	0.000010	0.000010	0.000041	0.000010	0.000013	0.000010	0.000010	0.000259	0.000010	0.000013	0.000013	0.000237	0.000010	0.000112	0.000140	0.000010	0.000010	0.002632	0.000010
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	0.000010	0.000010	0.000141	0.001124	0.000010	0.000010	0.000010	0.000192	0.000019	0.000019	0.000010	0.000028	0.000066	0.000413	0.000012	0.000392	0.000010	0.000020	0.000300	0.000456	0.000010	0.000898	0.000108	0.000042	0.000010	0.000040	0.000014	0.000014	0.000065	0.000010	0.000145	0.000022	0.000010	0.000010	0.000010	0.000010	0.000204	0.000047	0.000010	0.000010	0.000124	0.000010	0.000118	0.000038	0.000010	0.000013	0.000014	0.002446	0.000109	0.000099	0.000010	0.000024	0.000044	0.000010	0.000010	0.000025	0.000010	0.000010	0.000010	0.000010	0.000011	0.000015	0.000012	0.000399	0.000010	0.000010	0.000046	0.000042	0.000014	0.000010	0.000157	0.000010	0.003444	0.000027	0.000162	0.000034	0.000010	0.000010	0.000010	0.000027	0.000018	0.000010	0.000010	0.000010	0.000081	0.000010	0.000178	0.000010	0.000016	0.000014	0.000086	0.000023	0.000010	0.000010	0.000010	0.000010	0.000038	0.000014	0.000024	0.000010	0.000010	0.000213	0.000010	0.000012	0.000014	0.000280	0.000010	0.000097	0.000160	0.000010	0.000010	0.002391	0.000010
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	0.244650	0.079104	0.006709	0.055108	0.000434	0.047096	0.265391	0.048261	0.003452	0.003648	0.057116	0.004073	0.010069	0.006364	0.008899	0.017561	0.000455	0.040643	0.005435	0.001689	0.002864	0.035806	0.009167	0.003648	0.002425	0.054646	0.008801	0.002601	0.009374	0.046440	0.007589	0.003486	0.000796	0.000491	0.001715	0.004281	0.020607	0.010136	0.049437	0.001431	0.023195	0.003955	0.006841	0.052275	0.050022	0.004866	0.010110	0.042094	0.019474	0.006600	0.003143	0.047962	0.008499	0.006612	0.000844	0.011635	0.003907	0.028075	0.238450	0.009174	0.005012	0.027286	0.003643	0.009071	0.003614	0.000183	0.054735	0.003590	0.021163	0.003065	0.065271	0.033764	0.010834	0.017896	0.009117	0.024089	0.002907	0.000491	0.001096	0.003034	0.025978	0.000569	0.003559	0.001324	0.010749	0.008446	0.008893	0.007217	0.015435	0.021489	0.006811	0.014354	0.076646	0.051825	0.002191	0.000433	0.003665	0.002672	0.012289	0.000799	0.026730	0.015779	0.000430	0.003699	0.016604	0.014948	0.005044	0.011186	0.051468	0.007170	0.026084	0.006873	0.001892
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides	0.000010	0.000022	0.000010	0.000019	0.000010	0.000018	0.000010	0.000017	0.000045	0.000015	0.000010	0.000010	0.000010	0.000023	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000029	0.000010	0.000062	0.000010	0.000019	0.000010	0.000037	0.000010	0.000010	0.000010	0.000021	0.000010	0.000061	0.000026	0.000018	0.000010	0.000010	0.000011	0.000017	0.000020	0.000010	0.000030	0.000011	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000015	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000020	0.000011	0.000013	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000029	0.000022	0.000010	0.000010	0.000010	0.000013	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000024	0.000010	0.000010	0.000010	0.000011	0.000010	0.000031	0.000010	0.000016	0.000078	0.000010	0.000010	0.000010	0.000029	0.000010	0.000014	0.000026	0.000021	0.000032	0.000010	0.000041
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	0.000013	0.000010	0.000010	0.000038	0.000010	0.000010	0.000012	0.000069	0.000010	0.000010	0.000012	0.000019	0.000013	0.000018	0.000020	0.000056	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000053	0.000015	0.000011	0.000046	0.000020	0.000010	0.000014	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000130	0.000017	0.000010	0.000010	0.000045	0.000010	0.000025	0.000039	0.000010	0.000010	0.000016	0.000432	0.000194	0.000031	0.000010	0.000010	0.000042	0.000011	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000018	0.000010	0.000024	0.000010	0.000010	0.000050	0.000015	0.000034	0.000010	0.000054	0.000010	0.000029	0.000015	0.000016	0.000016	0.000010	0.000010	0.000010	0.000019	0.000019	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000032	0.000027	0.000013	0.000010	0.000012	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000063	0.000010	0.000010	0.000017	0.000017	0.000013	0.000074	0.000071	0.000012	0.000010	0.000016	0.000010
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	0.000016	0.000117	0.000010	0.000019	0.000010	0.000121	0.000015	0.000010	0.000130	0.000016	0.000022	0.000010	0.000013	0.000021	0.000010	0.000022	0.000010	0.000026	0.000041	0.000010	0.000010	0.000010	0.000010	0.000010	0.000050	0.000010	0.000010	0.000010	0.000012	0.000022	0.000011	0.000011	0.000010	0.000010	0.000167	0.000028	0.000037	0.000016	0.000132	0.000010	0.000018	0.000012	0.000010	0.000010	0.000142	0.000010	0.000023	0.000011	0.000081	0.000010	0.000010	0.000028	0.000015	0.000019	0.000011	0.000030	0.000011	0.000022	0.000017	0.000143	0.000010	0.000027	0.000010	0.000069	0.000010	0.000013	0.000010	0.000010	0.000016	0.000019	0.000073	0.000015	0.000010	0.000015	0.000010	0.000010	0.000016	0.000010	0.000012	0.000037	0.000324	0.000010	0.000040	0.000010	0.000024	0.000012	0.000010	0.000010	0.000010	0.000015	0.000010	0.000013	0.000125	0.000024	0.000010	0.000010	0.000010	0.000010	0.000032	0.000010	0.000020	0.000037	0.000010	0.000010	0.000012	0.000044	0.000048	0.000032	0.000027	0.000020	0.000019	0.000010	0.000134
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	0.000029	0.000023	0.000085	0.000122	0.000010	0.000023	0.000026	0.000974	0.000047	0.000357	0.000121	0.000851	0.000179	0.000704	0.000110	0.000295	0.000010	0.000067	0.000079	0.000312	0.000019	0.000043	0.000987	0.000314	0.000088	0.000792	0.000105	0.000011	0.000170	0.000125	0.000126	0.000049	0.000010	0.000010	0.000011	0.000167	0.002023	0.001302	0.000024	0.000046	0.000942	0.000019	0.000124	0.000720	0.000027	0.000198	0.000333	0.001999	0.000163	0.000177	0.000109	0.000091	0.005465	0.001927	0.000010	0.000109	0.000028	0.000026	0.000032	0.000036	0.000223	0.000222	0.000037	0.000141	0.000028	0.000010	0.000809	0.000315	0.000122	0.000151	0.000054	0.000127	0.000183	0.000469	0.000043	0.000270	0.000126	0.000010	0.000010	0.000297	0.000029	0.000010	0.000010	0.000010	0.000104	0.000010	0.000051	0.000020	0.000044	0.000115	0.000167	0.000486	0.000025	0.000129	0.000011	0.000010	0.000309	0.000012	0.000113	0.000010	0.000208	0.000440	0.000010	0.000038	0.000503	0.000124	0.000047	0.000079	0.000060	0.001953	0.004785	0.000100	0.000033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000011	0.000011	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000025	0.000110	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000014	0.000010	0.000021	0.000017	0.000042	0.000010	0.000010	0.000011	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000035	0.000010	0.000042	0.000010	0.000011	0.000010	0.000013	0.000041	0.000033	0.000010	0.000027	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000030	0.000010	0.000025	0.000021	0.000010	0.000010	0.000010	0.000012	0.000014	0.000014	0.000010	0.000010	0.000010	0.000013	0.000069	0.000047	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000021	0.000010	0.000012	0.000010	0.000010	0.000013	0.000010	0.000026	0.000010	0.000010	0.000028	0.000010	0.000045	0.000010	0.000010	0.000010	0.000017	0.000040	0.000064	0.000018	0.000043	0.000010	0.000010	0.000051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257	0.000099	0.000059	0.000016	0.000282	0.000010	0.000032	0.000098	0.000260	0.000027	0.000041	0.000049	0.000010	0.000041	0.000090	0.000010	0.000226	0.000010	0.000116	0.000049	0.000012	0.000010	0.000921	0.000108	0.000011	0.000010	0.000059	0.000010	0.000012	0.000038	0.000041	0.000018	0.000010	0.000010	0.000010	0.000027	0.000012	0.000158	0.000200	0.000033	0.000010	0.000237	0.000010	0.000027	0.000057	0.000035	0.000010	0.000015	0.002006	0.000257	0.000034	0.000010	0.000130	0.000078	0.000010	0.000010	0.000181	0.000010	0.000010	0.000099	0.000031	0.000010	0.000036	0.000010	0.000099	0.000010	0.000010	0.000064	0.000011	0.000014	0.000010	0.000430	0.000028	0.000068	0.000031	0.000016	0.000096	0.000010	0.000010	0.000010	0.000012	0.000022	0.000010	0.000010	0.000010	0.000046	0.000010	0.000016	0.000010	0.000010	0.000013	0.000029	0.000026	0.000061	0.000046	0.000010	0.000010	0.000010	0.000013	0.000193	0.000010	0.000032	0.000136	0.000010	0.000010	0.000025	0.000143	0.000010	0.000026	0.000147	0.000010	0.000016	0.000038	0.000011
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.002088	0.000269	0.000442	0.002324	0.000010	0.000092	0.002246	0.026394	0.000010	0.000061	0.000674	0.001166	0.009962	0.002024	0.000199	0.000178	0.000010	0.000358	0.000040	0.000402	0.000010	0.000680	0.001539	0.000482	0.000011	0.021868	0.000208	0.000010	0.011046	0.000573	0.000418	0.000010	0.000010	0.000010	0.000010	0.000442	0.000222	0.000233	0.000088	0.000010	0.000336	0.000010	0.000091	0.018856	0.000089	0.000282	0.000014	0.023434	0.000444	0.000087	0.000029	0.000472	0.002591	0.000310	0.000010	0.000218	0.000010	0.000010	0.002183	0.000054	0.000281	0.000055	0.000015	0.000087	0.000010	0.000010	0.022294	0.000516	0.000126	0.000010	0.000404	0.000044	0.000826	0.000223	0.000558	0.004549	0.000010	0.000010	0.000010	0.000222	0.000010	0.000010	0.000010	0.000010	0.000236	0.000010	0.000528	0.000010	0.000199	0.000121	0.000099	0.000174	0.000251	0.000604	0.000010	0.000010	0.000437	0.000010	0.000226	0.000010	0.000673	0.000039	0.000010	0.000016	0.000415	0.002320	0.000019	0.000289	0.000033	0.000330	0.001569	0.000334	0.000011
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	0.218730	0.052712	0.002283	0.045438	0.000757	0.039271	0.237752	0.017302	0.004287	0.003341	0.023072	0.001011	0.002382	0.001516	0.003002	0.012609	0.000302	0.045110	0.005057	0.000215	0.000581	0.019760	0.003246	0.000570	0.001421	0.012477	0.002971	0.001923	0.001985	0.018338	0.002812	0.005160	0.000477	0.000312	0.001595	0.002126	0.009863	0.006082	0.042224	0.000130	0.017495	0.007341	0.006090	0.012321	0.043639	0.001647	0.007915	0.010856	0.024065	0.006027	0.000220	0.053712	0.001400	0.002339	0.000466	0.006467	0.002840	0.034403	0.212641	0.005787	0.001693	0.037078	0.002326	0.008039	0.001575	0.000142	0.012366	0.000558	0.017810	0.002370	0.080931	0.046660	0.004727	0.011953	0.001000	0.010432	0.002263	0.000312	0.000895	0.001751	0.032676	0.000321	0.002208	0.000513	0.006886	0.011499	0.001052	0.011367	0.000918	0.018040	0.006164	0.009178	0.051359	0.021035	0.000443	0.000756	0.000590	0.001972	0.006829	0.000451	0.021757	0.013971	0.000754	0.002358	0.009241	0.006730	0.002686	0.004092	0.068569	0.002576	0.018305	0.003318	0.000781
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	0.000481	0.000091	0.004386	0.000372	0.000014	0.000044	0.000440	0.000399	0.000256	0.000163	0.001300	0.002439	0.000942	0.000985	0.003301	0.000881	0.000023	0.000886	0.000245	0.000708	0.000359	0.000280	0.000625	0.002534	0.000260	0.005078	0.003429	0.000081	0.001002	0.001341	0.005387	0.000126	0.000045	0.000027	0.000069	0.001952	0.005896	0.000417	0.000049	0.001211	0.000679	0.000081	0.002658	0.005559	0.000054	0.001738	0.000546	0.008653	0.000153	0.003089	0.004099	0.001028	0.000722	0.000458	0.000072	0.000208	0.000115	0.000824	0.000520	0.000154	0.001873	0.000223	0.001440	0.000394	0.000397	0.000113	0.005169	0.002427	0.005636	0.000101	0.000161	0.000283	0.002991	0.000387	0.006234	0.003296	0.000088	0.000027	0.000039	0.000114	0.000535	0.000040	0.000107	0.000025	0.000805	0.000137	0.005394	0.000043	0.023562	0.005590	0.003106	0.000364	0.000096	0.001403	0.000245	0.000014	0.002608	0.000083	0.000210	0.000065	0.000645	0.000863	0.000013	0.001485	0.003166	0.001428	0.000078	0.004292	0.000154	0.000470	0.000705	0.001559	0.000239
