clade_name	ERR4623366	ERR4623051	ERR4622866	ERR4623354	ERR4622962	ERR4623508	ERR4623367	ERR4622772	ERR4623425	ERR4623371	ERR4623363	ERR4623062	ERR4622884	ERR4622795	ERR4622950	ERR4622788	ERR4623205	ERR4623393	ERR4623407	ERR4623441	ERR4623506	ERR4623429	ERR4623170	ERR4623300	ERR4623150	ERR4623430	ERR4622949	ERR4622979	ERR4622881	ERR4623364	ERR4622869	ERR4622740	ERR4623269	ERR4623147	ERR4623456	ERR4623385	ERR4623195	ERR4622989	ERR4623511	ERR4622941	ERR4623444	ERR4623176	ERR4623330	ERR4623433	ERR4623507	ERR4623089	ERR4623022	ERR4623437	ERR4623047	ERR4623332	ERR4622750	ERR4623392	ERR4622859	ERR4622746	ERR4622731	ERR4622756	ERR4622801	ERR4623344	ERR4623369	ERR4623213	ERR4623091	ERR4622823	ERR4623164	ERR4623402	ERR4623275	ERR4623251	ERR4623431	ERR4623299	ERR4622956	ERR4622920	ERR4622995	ERR4622825	ERR4623064	ERR4623357	ERR4622767	ERR4623005	ERR4622919	ERR4623146	ERR4623191	ERR4622928	ERR4622877	ERR4623458	ERR4622827	ERR4622899	ERR4623451	ERR4623519	ERR4622763	ERR4622965	ERR4622835	ERR4622952	ERR4623336	ERR4623360	ERR4623050	ERR4623361	ERR4623503	ERR4622961	ERR4623303	ERR4622978	ERR4622757	ERR4622733	ERR4623472	ERR4622783	ERR4622963	ERR4623163	ERR4623086	ERR4622805	ERR4622722	ERR4623462	ERR4622768	ERR4622745	ERR4622863	ERR4623069	ERR4623136
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375	0.270375
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341	0.272341
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525	0.274525
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547	0.263547
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515	0.264515
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272	0.268272
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_amalonaticus	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054	0.275054
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_braakii	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276	0.274276
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_europaeus	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385	0.274385
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_farmeri	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268344	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343	0.268343
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319	0.272319
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_gillenii	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602	0.272602
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814	0.26814
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_pasteurii	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673	0.273673
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_sp_50677481	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238	0.271238
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149	0.272149
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142	0.267142
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747	0.26747
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661	0.2661
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886	0.262886
