clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes	9.6e-05	9.6e-05	9.6e-05	9.6e-05	9.6e-05	9.7e-05	9.6e-05	9.6e-05	9.6e-05	9.9e-05	9.6e-05	9.6e-05	9.6e-05	9.6e-05	9.6e-05	9.6e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	0.0001	0.0001	0.000103	0.000103	0.000101	0.000105	0.000103	0.0001	0.0001	0.000106	0.0001	0.000103	0.0001	0.000103	0.000101	0.000101
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.011675	0.011576	0.017782	0.017778	0.012244	0.017687	0.017778	0.011573	0.01159	0.017932	0.01158	0.017778	0.011669	0.017778	0.012412	0.013955
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.011413	0.011338	0.018064	0.018059	0.011879	0.01791	0.018059	0.011336	0.011349	0.018236	0.011341	0.018059	0.011409	0.018059	0.011942	0.012952
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0.01099	0.010844	0.017382	0.017378	0.011786	0.017277	0.017378	0.01084	0.010865	0.017539	0.01085	0.017378	0.010981	0.017378	0.011969	0.013377
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0.000297	0.000294	0.000457	0.000457	0.000315	0.000457	0.000457	0.000294	0.000295	0.000467	0.000294	0.000457	0.000297	0.000457	0.00032	0.000369
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	0.000296	0.000296	0.000297	0.000296	0.000296	0.0003	0.000296	0.000296	0.000296	0.000303	0.000296	0.000296	0.000296	0.000296	0.000296	0.000297
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	0.000102	0.000102	0.000102	0.000102	0.000102	0.000103	0.000102	0.000102	0.000102	0.000104	0.000102	0.000102	0.000102	0.000102	0.000102	0.000102
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Collinsella_massiliensis	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.8e-05	9.7e-05	9.7e-05	9.7e-05	9.9e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	8.8e-05	8.8e-05	9e-05	9e-05	8.8e-05	9.1e-05	9e-05	8.8e-05	8.8e-05	9.2e-05	8.8e-05	9e-05	8.8e-05	9e-05	8.8e-05	8.8e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	0.00267	0.002642	0.00349	0.003489	0.002804	0.003501	0.003489	0.002642	0.002646	0.003546	0.002644	0.003489	0.002668	0.003489	0.002841	0.003079
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.002707	0.002683	0.003441	0.00344	0.002834	0.003455	0.00344	0.002683	0.002687	0.00349	0.002684	0.00344	0.002706	0.00344	0.002875	0.003177
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	0.000294	0.000293	0.000357	0.000356	0.000299	0.000358	0.000356	0.000293	0.000293	0.000364	0.000293	0.000356	0.000294	0.000356	0.000301	0.000313
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0.00028	0.00028	0.000374	0.000374	0.000283	0.000374	0.000374	0.00028	0.00028	0.000383	0.00028	0.000374	0.00028	0.000374	0.000283	0.000289
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter	0.000155	0.000155	0.00017	0.00017	0.000157	0.000171	0.00017	0.000155	0.000155	0.000174	0.000155	0.00017	0.000155	0.00017	0.000157	0.00016
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus	0.000153	0.000153	0.000173	0.000173	0.000157	0.000174	0.000173	0.000153	0.000153	0.000177	0.000153	0.000173	0.000153	0.000173	0.000157	0.000162
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	0.001863	0.001852	0.002028	0.002028	0.001926	0.002046	0.002028	0.001852	0.001854	0.002061	0.001852	0.002028	0.001862	0.002028	0.001931	0.002006
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	0.0019	0.001891	0.001989	0.001988	0.001943	0.002005	0.001988	0.001891	0.001893	0.002022	0.001892	0.001988	0.001899	0.001988	0.00195	0.001986
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.7e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris	8.4e-05	8.4e-05	8.6e-05	8.6e-05	8.5e-05	8.7e-05	8.6e-05	8.4e-05	8.4e-05	8.8e-05	8.4e-05	8.6e-05	8.4e-05	8.6e-05	8.5e-05	8.5e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter	0.000329	0.000328	0.000351	0.00035	0.000335	0.000354	0.00035	0.000328	0.000328	0.000359	0.000328	0.00035	0.000329	0.00035	0.000335	0.000341
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.000326	0.000326	0.000355	0.000355	0.000327	0.000357	0.000355	0.000326	0.000326	0.000363	0.000326	0.000355	0.000326	0.000355	0.000327	0.000329
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia	0.000413	0.000407	0.0008	0.000799	0.000447	0.000796	0.000799	0.000407	0.000408	0.000816	0.000407	0.000799	0.000413	0.000799	0.000456	0.00054
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua	0.000129	0.000129	0.000134	0.000134	0.000131	0.000135	0.000134	0.000129	0.000129	0.000137	0.000129	0.000134	0.000129	0.000134	0.000131	0.000132
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0.000373	0.000368	0.000744	0.000744	0.000404	0.000735	0.000744	0.000367	0.000368	0.000759	0.000368	0.000744	0.000373	0.000744	0.000411	0.000469
k__Bacteria|p__Bacteroidetes	0.667231	0.679415	0.393723	0.393665	0.605212	0.399156	0.393664	0.679737	0.677613	0.395476	0.678931	0.393664	0.66799	0.393664	0.594554	0.507654
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified	8.8e-05	8.8e-05	9e-05	9e-05	8.9e-05	9.1e-05	9e-05	8.8e-05	8.8e-05	9.2e-05	8.8e-05	9e-05	8.8e-05	9e-05	8.9e-05	9e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.2e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.1e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.1e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_bacterium_oral_taxon_272	8.8e-05	8.8e-05	9.1e-05	9.1e-05	8.8e-05	9.2e-05	9.1e-05	8.8e-05	8.8e-05	9.3e-05	8.8e-05	9.1e-05	8.8e-05	9.1e-05	8.8e-05	8.9e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.672336	0.680965	0.387022	0.386975	0.629457	0.39214	0.386975	0.681202	0.679734	0.388609	0.680614	0.386975	0.672904	0.386975	0.617678	0.533445
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.668444	0.677402	0.39137	0.391294	0.620927	0.398167	0.391293	0.677638	0.676089	0.3936	0.677043	0.391293	0.668935	0.391293	0.611448	0.536899
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.390461	0.390312	0.302148	0.302132	0.389534	0.30515	0.302132	0.390306	0.390339	0.302965	0.390319	0.302132	0.390414	0.302132	0.388255	0.366046
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	0.393072	0.394846	0.299098	0.299065	0.385734	0.301637	0.299065	0.394901	0.394625	0.300098	0.39477	0.299065	0.393252	0.299065	0.380051	0.349285
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0.008172	0.008217	0.006836	0.006833	0.007911	0.006915	0.006833	0.008218	0.00821	0.006918	0.008215	0.006833	0.008174	0.006833	0.007897	0.007687
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0.00177	0.001711	0.007247	0.007244	0.002126	0.007089	0.007244	0.00171	0.00172	0.007332	0.001714	0.007244	0.001767	0.007244	0.002231	0.003365
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	0.000336	0.000335	0.0004	0.000399	0.000341	0.000402	0.000399	0.000335	0.000335	0.000408	0.000335	0.000399	0.000336	0.000399	0.000343	0.000363
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0.005914	0.005967	0.003395	0.003394	0.005611	0.003467	0.003394	0.005969	0.00596	0.003445	0.005965	0.003394	0.005917	0.003394	0.005525	0.004742
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus	0.000518	0.000519	0.000505	0.000505	0.000515	0.000511	0.000505	0.000519	0.000518	0.000516	0.000519	0.000505	0.000518	0.000505	0.000515	0.000512
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.033463	0.033039	0.054344	0.05433	0.035585	0.054009	0.054329	0.033027	0.033099	0.054746	0.033056	0.054329	0.03343	0.054329	0.036175	0.04034
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	0.006768	0.006881	0.003525	0.003523	0.006195	0.003606	0.003523	0.006884	0.006865	0.00358	0.006877	0.003523	0.006775	0.003523	0.006091	0.005247
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0.002037	0.002042	0.001625	0.001625	0.00201	0.001648	0.001625	0.002042	0.002041	0.001652	0.002042	0.001625	0.002037	0.001625	0.001996	0.001885
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32	0.000422	0.000422	0.000393	0.000393	0.000419	0.000398	0.000393	0.000422	0.000422	0.000402	0.000422	0.000393	0.000422	0.000393	0.000419	0.000412
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0.002684	0.002634	0.005266	0.005264	0.002985	0.005218	0.005264	0.002633	0.002641	0.005331	0.002636	0.005264	0.002681	0.005264	0.003039	0.003631
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.009482	0.009334	0.019012	0.019009	0.010318	0.018835	0.019009	0.00933	0.009355	0.019144	0.00934	0.019009	0.009473	0.019009	0.010548	0.012852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus	8.7e-05	8.7e-05	8.8e-05	8.8e-05	8.7e-05	8.9e-05	8.8e-05	8.7e-05	8.7e-05	9e-05	8.7e-05	8.8e-05	8.7e-05	8.8e-05	8.7e-05	8.8e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_heparinolyticus	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0.001836	0.001852	0.00119	0.00119	0.001762	0.001215	0.00119	0.001852	0.00185	0.001215	0.001851	0.00119	0.001837	0.00119	0.001735	0.001543
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	0.007268	0.007381	0.003947	0.003946	0.006744	0.004023	0.003946	0.007384	0.007365	0.004006	0.007377	0.003946	0.007276	0.003946	0.006591	0.005584
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0.000452	0.000452	0.000444	0.000444	0.00045	0.000449	0.000444	0.000452	0.000452	0.000454	0.000452	0.000444	0.000452	0.000444	0.00045	0.000448
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus	0.000119	0.000119	0.000119	0.000119	0.000119	0.00012	0.000119	0.000119	0.000119	0.000122	0.000119	0.000119	0.000119	0.000119	0.000119	0.000119
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.015878	0.015973	0.011594	0.011591	0.015415	0.011726	0.011591	0.015976	0.015959	0.011726	0.015969	0.011591	0.015884	0.011591	0.015269	0.014118
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	0.020241	0.020222	0.021342	0.021335	0.020144	0.021405	0.021335	0.020221	0.020224	0.021553	0.020223	0.021335	0.020236	0.021335	0.020202	0.020124
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0.001907	0.001867	0.004288	0.004286	0.002162	0.004246	0.004286	0.001866	0.001873	0.004347	0.001868	0.004286	0.001905	0.004286	0.002213	0.002805
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sartorii	0.011044	0.011044	0.011047	0.011044	0.011044	0.011105	0.011044	0.011044	0.011044	0.011166	0.011044	0.011044	0.011044	0.011044	0.011044	0.011045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144	0.000964	0.000965	0.000908	0.000907	0.000956	0.000917	0.000907	0.000965	0.000965	0.000925	0.000965	0.000907	0.000964	0.000907	0.000954	0.000938
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_530	0.011645	0.011645	0.01165	0.011646	0.011645	0.011713	0.011646	0.011645	0.011645	0.011785	0.011645	0.011646	0.011645	0.011646	0.011645	0.011646
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_598	0.00016	0.00016	0.00016	0.00016	0.00016	0.000162	0.00016	0.00016	0.00016	0.000164	0.00016	0.00016	0.00016	0.00016	0.00016	0.00016
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D2	0.000107	0.000107	0.000107	0.000107	0.000107	0.000108	0.000107	0.000107	0.000107	0.000109	0.000107	0.000107	0.000107	0.000107	0.000107	0.000107
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	0.039433	0.040201	0.02147	0.021465	0.035465	0.021807	0.021465	0.040222	0.040088	0.021664	0.040171	0.021465	0.039479	0.021465	0.034723	0.028828
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.013398	0.013328	0.019156	0.019152	0.013844	0.019077	0.019152	0.013326	0.013338	0.019334	0.013331	0.019152	0.013395	0.019152	0.013952	0.015207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.069666	0.069741	0.056905	0.056897	0.069228	0.057462	0.056897	0.069743	0.06973	0.057266	0.069738	0.056897	0.06967	0.056897	0.069072	0.066458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.133876	0.136182	0.065271	0.065261	0.12178	0.066644	0.065261	0.136242	0.135839	0.065716	0.136092	0.065261	0.134014	0.065261	0.11987	0.101683
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0.00559	0.005597	0.00516	0.005158	0.005574	0.005209	0.005158	0.005597	0.005596	0.005232	0.005596	0.005158	0.005591	0.005158	0.005557	0.005458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	0.004291	0.004317	0.003785	0.003783	0.004178	0.003816	0.003783	0.004317	0.004313	0.003839	0.004316	0.003783	0.004293	0.003783	0.004142	0.00395
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	0.003014	0.003013	0.002933	0.002932	0.003024	0.002957	0.002932	0.003013	0.003014	0.002979	0.003013	0.002932	0.003014	0.002932	0.00302	0.002998
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0.003015	0.00302	0.002937	0.002936	0.00299	0.002961	0.002936	0.00302	0.003019	0.002981	0.003019	0.002936	0.003015	0.002936	0.002984	0.002943
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_An22	0.009878	0.009878	0.009883	0.00988	0.009878	0.009939	0.00988	0.009878	0.009878	0.009994	0.009878	0.00988	0.009878	0.00988	0.009878	0.009879
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter	0.001235	0.001238	0.001079	0.001079	0.001219	0.001091	0.001079	0.001238	0.001238	0.0011	0.001238	0.001079	0.001235	0.001079	0.001214	0.001171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus	0.001096	0.001097	0.001036	0.001035	0.00109	0.001046	0.001035	0.001097	0.001096	0.001055	0.001097	0.001035	0.001096	0.001035	0.001088	0.001073
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	0.000178	0.000178	0.000178	0.000178	0.000178	0.00018	0.000178	0.000178	0.000178	0.000183	0.000178	0.000178	0.000178	0.000178	0.000178	0.000178
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae	0.007362	0.007362	0.007365	0.007363	0.007362	0.007411	0.007363	0.007362	0.007362	0.007456	0.007362	0.007363	0.007362	0.007363	0.007362	0.007363
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas	0.012503	0.012503	0.012509	0.012504	0.012503	0.012575	0.012504	0.012503	0.012503	0.012654	0.012503	0.012504	0.012503	0.012504	0.012503	0.012505
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_gadei	0.010326	0.010326	0.01033	0.010327	0.010326	0.010385	0.010327	0.010326	0.010326	0.010449	0.010326	0.010327	0.010326	0.010327	0.010326	0.010327
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_sp_37_18	0.014324	0.014324	0.014331	0.014327	0.014325	0.0144	0.014327	0.014324	0.014324	0.014481	0.014324	0.014327	0.014324	0.014327	0.014325	0.014327
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	0.006446	0.006474	0.005977	0.005975	0.006329	0.00603	0.005975	0.006474	0.00647	0.006048	0.006472	0.005975	0.006448	0.005975	0.00629	0.006166
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	0.001057	0.00106	0.000957	0.000956	0.001043	0.000967	0.000956	0.00106	0.001059	0.000975	0.00106	0.000956	0.001057	0.000956	0.00104	0.001016
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	0.000228	0.000228	0.000231	0.000231	0.000228	0.000233	0.000231	0.000228	0.000228	0.000236	0.000228	0.000231	0.000228	0.000231	0.000228	0.000228
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	0.000912	0.000915	0.000809	0.000809	0.000898	0.000818	0.000809	0.000915	0.000915	0.000823	0.000915	0.000809	0.000913	0.000809	0.000895	0.00087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	0.005313	0.005327	0.005282	0.005281	0.005255	0.005313	0.005281	0.005328	0.005325	0.005349	0.005327	0.005281	0.005314	0.005281	0.005252	0.005296
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus	0.001791	0.00179	0.001572	0.001572	0.001791	0.001594	0.001572	0.00179	0.00179	0.001603	0.00179	0.001572	0.001791	0.001572	0.00179	0.001752
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.003433	0.003428	0.003892	0.00389	0.003463	0.003908	0.00389	0.003428	0.003429	0.00395	0.003428	0.00389	0.003433	0.00389	0.003472	0.003584
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.007461	0.007554	0.004965	0.004963	0.006948	0.005045	0.004963	0.007556	0.00754	0.005033	0.007551	0.004963	0.007466	0.004963	0.006902	0.006359
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.007409	0.007496	0.004935	0.004934	0.006996	0.005012	0.004934	0.007498	0.007484	0.005004	0.007492	0.004934	0.007415	0.004934	0.006873	0.006062
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0.000152	0.000151	0.000184	0.000184	0.000157	0.000185	0.000184	0.000151	0.000151	0.000188	0.000151	0.000184	0.000152	0.000184	0.000158	0.000165
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis	0.007027	0.007128	0.004438	0.004436	0.006508	0.004503	0.004436	0.00713	0.007113	0.004509	0.007124	0.004436	0.007033	0.004436	0.006407	0.005579
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	0.000157	0.000155	0.000225	0.000224	0.000167	0.000225	0.000224	0.000155	0.000156	0.00023	0.000155	0.000224	0.000157	0.000224	0.000169	0.00018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae	0.005771	0.005771	0.005775	0.005773	0.005771	0.005808	0.005773	0.005771	0.005771	0.00585	0.005771	0.005773	0.005771	0.005773	0.005771	0.005772
