clade_name	ERR1398151	ERR1398080	ERR1398101	ERR1398181	ERR1398239	ERR1398202	ERR1398231	ERR1398192	ERR1398142	ERR1398086	ERR1398075	ERR1398073	ERR1398193	ERR1398229	ERR1398238	ERR1398249	ERR1398191	ERR1398128	ERR1398112	ERR1398209	ERR1398124	ERR1398241	ERR1398204	ERR1398157	ERR1398131	ERR1398123	ERR1398178	ERR1398234	ERR1398243	ERR1398113	ERR1398090	ERR1398223	ERR1398134	ERR1398105	ERR1398072	ERR1398148	ERR1398246	ERR1398174	ERR1398228	ERR1398094
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.4e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1.8e-05	1.4e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.9e-05	1.3e-05	1.7e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	2.2e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.2e-05	1.7e-05	1.3e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.7e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.5e-05	1.2e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.2e-05	1.3e-05	1.3e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.5e-05	1.2e-05	1e-05	1e-05	1.7e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_trogontum	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.7e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.034926	0.081952	0.086892	0.018759	0.088461	0.024334	0.079224	0.044491	0.036736	0.05134	0.090562	0.069516	0.021246	0.019752	0.075413	0.020464	0.019403	0.082973	0.072324	0.045276	0.077263	0.077193	0.071448	0.089189	0.020912	0.080849	0.052867	0.021708	0.020017	0.082337	0.020595	0.089504	0.041202	0.087279	0.039847	0.036621	0.089543	0.080905	0.078067	0.069625
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	1.9e-05	0.000306	0.000315	1e-05	0.000337	1.1e-05	0.000245	4.3e-05	2.8e-05	8e-05	0.000334	0.000218	1e-05	1e-05	0.00026	1e-05	1e-05	0.000312	0.000238	5e-05	0.000269	0.000268	0.000231	0.000334	1e-05	0.000297	7.8e-05	1e-05	1e-05	0.000305	1e-05	0.000344	3.9e-05	0.000311	3.3e-05	2.9e-05	0.000342	0.000294	0.00023	0.000219
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	1.5e-05	0.000285	0.000304	1e-05	0.000303	1e-05	0.000235	3.6e-05	2.3e-05	7e-05	0.000305	0.000213	1e-05	1e-05	0.00025	1e-05	1e-05	0.000287	0.000231	4.6e-05	0.00026	0.000254	0.000225	0.000306	1e-05	0.00028	6.9e-05	1e-05	1e-05	0.000283	1e-05	0.00032	3.5e-05	0.000285	2.7e-05	2.4e-05	0.000314	0.000281	0.000224	0.000214
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas	1.6e-05	0.00029	0.000318	1e-05	0.000343	1e-05	0.000258	3.8e-05	2e-05	7.4e-05	0.000338	0.000208	1e-05	1e-05	0.000247	1e-05	1e-05	0.000298	0.000226	3.8e-05	0.000257	0.000256	0.00022	0.000339	1e-05	0.000282	7.3e-05	1e-05	1e-05	0.000292	1e-05	0.000344	3e-05	0.000324	2.5e-05	2.1e-05	0.000343	0.000282	0.000235	0.000208
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_caviae	1.7e-05	0.000112	0.000131	1e-05	0.000149	1e-05	0.000137	3.7e-05	2.3e-05	5.8e-05	0.000163	7.1e-05	1e-05	1e-05	8.9e-05	1e-05	1e-05	0.000115	8e-05	4e-05	9.4e-05	9.4e-05	7.7e-05	0.000147	1e-05	0.000108	6e-05	1e-05	1e-05	0.000112	1e-05	0.000145	3.1e-05	0.000153	2.7e-05	2.3e-05	0.000153	0.000108	0.000141	7.2e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media	1.5e-05	3.1e-05	4e-05	1e-05	5.4e-05	1e-05	6.1e-05	2.9e-05	1.9e-05	3.7e-05	6.2e-05	1.8e-05	1e-05	1e-05	2.3e-05	1e-05	1e-05	3.3e-05	2e-05	3e-05	2.5e-05	2.5e-05	1.9e-05	5e-05	1e-05	3e-05	4.1e-05	1e-05	1e-05	3.2e-05	1e-05	4.6e-05	2.4e-05	5.9e-05	2.3e-05	1.8e-05	5.1e-05	3e-05	6.9e-05	1.8e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_veronii	1.8e-05	7.5e-05	9.2e-05	1e-05	0.000115	1e-05	0.000111	3.5e-05	1.9e-05	5.2e-05	0.000124	4.4e-05	1e-05	1e-05	5.7e-05	1e-05	1e-05	7.9e-05	5e-05	3.1e-05	6.1e-05	6.2e-05	4.8e-05	0.00011	1e-05	7.2e-05	5.4e-05	1e-05	1e-05	7.7e-05	1e-05	0.000103	2.5e-05	0.00012	2.4e-05	1.9e-05	0.000113	7.2e-05	0.000112	4.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	1.5e-05	1e-05	1e-05	1e-05	1.2e-05	1e-05	1.9e-05	2.4e-05	1.7e-05	2.2e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.3e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1.4e-05	2.1e-05	1.6e-05	1e-05	1e-05	2.6e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum	1.4e-05	1e-05	1e-05	1e-05	1.2e-05	1e-05	2e-05	2.3e-05	1.7e-05	2.2e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.4e-05	1e-05	1e-05	1e-05	1.1e-05	1e-05	1e-05	2.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1.5e-05	2.1e-05	1.6e-05	1.1e-05	1e-05	2.8e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum_thomasii	1.5e-05	1e-05	1e-05	1e-05	1.3e-05	1e-05	2.1e-05	2.5e-05	1.6e-05	2.4e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.4e-05	1e-05	1e-05	1e-05	1.1e-05	1e-05	1e-05	2.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1.5e-05	2e-05	1.5e-05	1.1e-05	1e-05	2.9e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1.7e-05	1.2e-05	1.7e-05	1.3e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	2.3e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	2e-05	1.2e-05	1.8e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.1e-05	1.6e-05	1.2e-05	1e-05	1e-05	2.2e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_valvarum	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1.7e-05	1.3e-05	1.7e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.1e-05	1.6e-05	1.2e-05	1e-05	1e-05	2.2e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.033659	0.081741	0.087506	0.017522	0.088771	0.024217	0.074983	0.041577	0.038404	0.050515	0.088873	0.066916	0.020598	0.018832	0.075187	0.019365	0.01829	0.082823	0.070685	0.048527	0.075531	0.076269	0.069385	0.089871	0.020028	0.081143	0.050636	0.021051	0.018809	0.082289	0.019551	0.089853	0.043323	0.086473	0.040352	0.038344	0.090555	0.081151	0.07592	0.067023
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacterales_unclassified	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1.9e-05	1.3e-05	1.9e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.2e-05	1.6e-05	1.2e-05	1e-05	1e-05	2.2e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacterales_unclassified|g__Plesiomonas	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.7e-05	1.4e-05	1.6e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1.7e-05	1.3e-05	1e-05	1e-05	2e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacterales_unclassified|g__Plesiomonas|s__Plesiomonas_shigelloides	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.8e-05	1.5e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1.8e-05	1.4e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.034839	0.081018	0.08379	0.018283	0.085183	0.024443	0.0744	0.043841	0.038036	0.051348	0.086813	0.068986	0.021013	0.019477	0.074814	0.019948	0.018857	0.081955	0.072142	0.047621	0.0765	0.076691	0.071057	0.086224	0.020504	0.080432	0.052106	0.021403	0.019481	0.081919	0.020202	0.087486	0.041689	0.081678	0.0406	0.036954	0.086056	0.080035	0.076106	0.069054
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	7.6e-05	0.00319	0.003253	3.7e-05	0.00312	6.8e-05	0.001974	0.000196	0.000147	0.00044	0.002931	0.00253	4.9e-05	4.2e-05	0.002882	4.4e-05	3.9e-05	0.003238	0.0027	0.000262	0.002962	0.002924	0.002636	0.003181	4.8e-05	0.003144	0.000412	5.1e-05	4.2e-05	0.003185	4.6e-05	0.003381	0.000209	0.002737	0.000165	0.000157	0.003222	0.003129	0.001729	0.002543
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_braakii	2.1e-05	0.000244	0.000246	1e-05	0.000254	1.8e-05	0.000199	4.5e-05	3.8e-05	7.4e-05	0.000258	0.000192	1.3e-05	1.1e-05	0.000216	1.1e-05	1e-05	0.000248	0.000205	6e-05	0.000225	0.000223	0.0002	0.000256	1.2e-05	0.00024	7.6e-05	1.3e-05	1.1e-05	0.000246	1.2e-05	0.000269	5.2e-05	0.000236	4.4e-05	4.1e-05	0.00026	0.000237	0.000201	0.000192
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	3.7e-05	3.4e-05	4.3e-05	1e-05	6.2e-05	1.9e-05	8e-05	6.3e-05	4.8e-05	6.9e-05	7.2e-05	1.9e-05	1.4e-05	1.2e-05	2.5e-05	1.2e-05	1.1e-05	3.6e-05	2.2e-05	6.7e-05	2.7e-05	2.8e-05	2.1e-05	5.5e-05	1.3e-05	3.2e-05	7.5e-05	1.4e-05	1.2e-05	3.5e-05	1.3e-05	5e-05	5.5e-05	6.8e-05	5.7e-05	4.5e-05	5.7e-05	3.2e-05	9.5e-05	1.9e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri	2.1e-05	1.1e-05	1.5e-05	1e-05	2.4e-05	1.1e-05	3.8e-05	3.7e-05	2.8e-05	3.7e-05	3.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.2e-05	1e-05	4.2e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1e-05	4.3e-05	1e-05	1e-05	1.1e-05	1e-05	1.8e-05	3.3e-05	2.8e-05	3.4e-05	2.7e-05	2.2e-05	1e-05	5e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_pasteurii	2e-05	1e-05	1e-05	1e-05	1.3e-05	1.3e-05	2.2e-05	3.2e-05	3.2e-05	2.8e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	3.8e-05	1e-05	1e-05	1e-05	1.1e-05	1e-05	1e-05	3.3e-05	1e-05	1e-05	1e-05	1e-05	1e-05	3.4e-05	1.6e-05	3.8e-05	3e-05	1.1e-05	1e-05	3.1e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_portucalensis	1.3e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	2.2e-05	2.3e-05	1.5e-05	2.3e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.3e-05	1e-05	1e-05	1e-05	1.3e-05	1e-05	1e-05	2.6e-05	1e-05	1e-05	1e-05	1e-05	1.1e-05	1.9e-05	1.7e-05	1.9e-05	1.4e-05	1.3e-05	1e-05	3e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_sp_MGH106	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.7e-05	1.3e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_werkmanii	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.7e-05	1.2e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae	4.9e-05	0.002726	0.00271	1.4e-05	0.002699	2.9e-05	0.00183	0.000133	7.4e-05	0.000354	0.002506	0.002279	2e-05	1.6e-05	0.002519	1.7e-05	1.5e-05	0.00278	0.002394	0.000173	0.00257	0.002547	0.002351	0.002644	1.9e-05	0.002681	0.000312	2.1e-05	1.6e-05	0.002723	1.8e-05	0.002763	0.000125	0.002269	8.4e-05	8.1e-05	0.002623	0.002666	0.001532	0.002287
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	0.006586	0.004494	0.006249	0.000216	0.008522	0.00039	0.011631	0.009165	0.001194	0.011129	0.009715	0.002637	0.000285	0.000244	0.003428	0.000257	0.00023	0.004734	0.002937	0.003042	0.003542	0.003621	0.002834	0.007766	0.000274	0.004229	0.010384	0.000299	0.000245	0.004494	0.000263	0.006631	0.001762	0.010369	0.001536	0.001103	0.008206	0.004313	0.011807	0.002646
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_bugandensis	1.8e-05	1e-05	1.4e-05	1e-05	2.2e-05	1e-05	3.3e-05	3.2e-05	1.8e-05	3.2e-05	2.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.1e-05	1e-05	2.8e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	3.6e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	2.2e-05	2.7e-05	2.3e-05	1.7e-05	2.1e-05	1e-05	4.3e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex	0.006941	0.00414	0.005629	0.000207	0.008237	0.000383	0.01118	0.009239	0.001188	0.011135	0.009395	0.002442	0.000276	0.000236	0.003129	0.000248	0.000222	0.004403	0.002728	0.002928	0.00328	0.003374	0.002632	0.007421	0.000265	0.003903	0.010532	0.00029	0.000237	0.004226	0.000255	0.006283	0.001791	0.010033	0.001563	0.001109	0.007747	0.003951	0.011597	0.002444
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori	3e-05	0.000239	0.000268	1e-05	0.000302	1.4e-05	0.000269	6.4e-05	3.4e-05	0.000105	0.00031	0.000162	1e-05	1e-05	0.000197	1e-05	1e-05	0.000246	0.000178	6.1e-05	0.000206	0.000205	0.000173	0.000293	1e-05	0.000231	0.000103	1e-05	1e-05	0.000239	1e-05	0.000288	4.8e-05	0.000301	4e-05	3.5e-05	0.000303	0.000231	0.000257	0.000163
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_soli	0.002991	0.002428	0.00291	0.00166	0.00376	0.002376	0.004762	0.004159	0.004153	0.004336	0.004352	0.001614	0.001985	0.001784	0.001929	0.001881	0.001738	0.002528	0.001771	0.00522	0.002041	0.002068	0.001722	0.003536	0.001918	0.002331	0.004886	0.002031	0.00182	0.002475	0.001907	0.003233	0.004555	0.004154	0.004543	0.004019	0.003612	0.002322	0.005623	0.001617
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	0.003767	0.052946	0.053393	0.005553	0.049921	0.007461	0.034623	0.006876	0.01034	0.011787	0.046408	0.046628	0.006427	0.005926	0.050279	0.006092	0.005803	0.053369	0.048385	0.013346	0.051108	0.051	0.047762	0.051295	0.006325	0.052618	0.011846	0.006577	0.005939	0.053128	0.006153	0.053869	0.012434	0.044106	0.010158	0.010758	0.050562	0.052604	0.031903	0.046724
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_albertii	1.1e-05	1e-05	1e-05	1e-05	1.2e-05	1e-05	1.9e-05	1.9e-05	1.2e-05	1.9e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.4e-05	1.5e-05	1.2e-05	1.1e-05	1e-05	2.6e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.003408	0.053349	0.053633	0.005583	0.048877	0.007618	0.034124	0.006217	0.010502	0.011172	0.047258	0.045961	0.006425	0.005974	0.050239	0.006133	0.005792	0.053164	0.048155	0.013452	0.050613	0.050845	0.047434	0.051564	0.006349	0.053165	0.011216	0.006576	0.005988	0.053349	0.006255	0.054537	0.012546	0.043709	0.010262	0.010751	0.051243	0.053005	0.032403	0.045994
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0.01415	0.020188	0.020496	0.013103	0.023259	0.017135	0.024019	0.018389	0.025387	0.019631	0.02547	0.016909	0.014875	0.013912	0.018067	0.014261	0.013479	0.020589	0.017682	0.028327	0.018686	0.018962	0.017434	0.023024	0.014495	0.019821	0.021786	0.015123	0.013844	0.020697	0.014325	0.022563	0.026662	0.02328	0.027306	0.025353	0.023136	0.019504	0.027979	0.016866
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes	2e-05	1e-05	1.3e-05	1e-05	2e-05	1e-05	3.2e-05	3.4e-05	2.3e-05	3.3e-05	2.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	3.2e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	3.7e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	2.6e-05	2.4e-05	2.9e-05	2.1e-05	1.8e-05	1e-05	4.2e-05	1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis	0.000238	0.000197	0.000254	3.4e-05	0.000371	6.4e-05	0.000513	0.000388	0.000179	0.000452	0.000449	0.00011	4.6e-05	3.8e-05	0.000143	4.1e-05	3.7e-05	0.000209	0.000125	0.000323	0.000153	0.000156	0.00012	0.000336	4.4e-05	0.000184	0.000475	4.8e-05	3.9e-05	0.000201	4.2e-05	0.000295	0.000229	0.00043	0.00022	0.000168	0.00035	0.000184	0.000607	0.00011
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	5.8e-05	0.000707	0.00072	2.4e-05	0.000762	4.6e-05	0.000633	0.000126	0.000102	0.000222	0.000795	0.000559	3.2e-05	2.7e-05	0.000619	2.9e-05	2.6e-05	0.000721	0.000596	0.000174	0.000656	0.000646	0.000582	0.000754	3.2e-05	0.000689	0.000226	3.5e-05	2.8e-05	0.000717	3e-05	0.000789	0.000145	0.000703	0.000114	0.000108	0.00076	0.00068	0.000637	0.000561
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.01057	0.013887	0.014568	0.009635	0.016381	0.012696	0.017838	0.013852	0.018769	0.014606	0.018168	0.011218	0.011119	0.010208	0.012143	0.010536	0.009972	0.014106	0.011777	0.020712	0.012712	0.012763	0.011585	0.016243	0.010761	0.013488	0.01585	0.011253	0.010324	0.014158	0.01069	0.016011	0.019893	0.016798	0.020951	0.018863	0.016442	0.013327	0.020256	0.011214
